Symbol,Price,Change,Direction,Date,Time,Market_Status,Market_Update_Time
AIRTEL,127.92,0.0,no change,2025-06-04,09:30:40,Open,04/06/25 09:30am
BHL,14.56,0.0,no change,2025-06-04,09:30:40,Open,04/06/25 09:30am
FDHB,313.51,0.0,no change,2025-06-04,09:30:40,Open,04/06/25 09:30am
FMBCH,904.42,0.0,no change,2025-06-04,09:30:40,Open,04/06/25 09:30am
ICON,17.95,0.0,no change,2025-06-04,09:30:40,Open,04/06/25 09:30am
ILLOVO,1791.38,0.0,no change,2025-06-04,09:30:40,Open,04/06/25 09:30am
MPICO,19.0,0.0,no change,2025-06-04,09:30:40,Open,04/06/25 09:30am
NBM,6200.17,0.0,no change,2025-06-04,09:30:40,Open,04/06/25 09:30am
NBS,355.01,0.0,no change,2025-06-04,09:30:40,Open,04/06/25 09:30am
NICO,776.39,0.0,no change,2025-06-04,09:30:40,Open,04/06/25 09:30am
NITL,715.22,0.0,no change,2025-06-04,09:30:40,Open,04/06/25 09:30am
OMU,2500.03,0.0,no change,2025-06-04,09:30:40,Open,04/06/25 09:30am
PCL,3999.97,0.0,no change,2025-06-04,09:30:40,Open,04/06/25 09:30am
STANDARD,9510.01,0.0,no change,2025-06-04,09:30:40,Open,04/06/25 09:30am
SUNBIRD,350.01,0.0,no change,2025-06-04,09:30:40,Open,04/06/25 09:30am
TNM,22.98,0.0,no change,2025-06-04,09:30:40,Open,04/06/25 09:30am
AIRTEL,127.92,0.0,no change,2025-06-04,09:30:41,Open,04/06/25 09:30am
BHL,14.56,0.0,no change,2025-06-04,09:30:41,Open,04/06/25 09:30am
FDHB,313.51,0.0,no change,2025-06-04,09:30:41,Open,04/06/25 09:30am
FMBCH,904.42,0.0,no change,2025-06-04,09:30:41,Open,04/06/25 09:30am
ICON,17.95,0.0,no change,2025-06-04,09:30:41,Open,04/06/25 09:30am
ILLOVO,1791.38,0.0,no change,2025-06-04,09:30:41,Open,04/06/25 09:30am
MPICO,19.0,0.0,no change,2025-06-04,09:30:41,Open,04/06/25 09:30am
NBM,6200.17,0.0,no change,2025-06-04,09:30:41,Open,04/06/25 09:30am
NBS,355.01,0.0,no change,2025-06-04,09:30:41,Open,04/06/25 09:30am
NICO,776.39,0.0,no change,2025-06-04,09:30:41,Open,04/06/25 09:30am
NITL,715.22,0.0,no change,2025-06-04,09:30:41,Open,04/06/25 09:30am
OMU,2500.03,0.0,no change,2025-06-04,09:30:41,Open,04/06/25 09:30am
PCL,3999.97,0.0,no change,2025-06-04,09:30:41,Open,04/06/25 09:30am
STANDARD,9510.01,0.0,no change,2025-06-04,09:30:41,Open,04/06/25 09:30am
SUNBIRD,350.01,0.0,no change,2025-06-04,09:30:41,Open,04/06/25 09:30am
TNM,22.98,0.0,no change,2025-06-04,09:30:41,Open,04/06/25 09:30am
AIRTEL,127.92,0.0,no change,2025-06-04,09:30:42,Open,04/06/25 09:30am
BHL,14.56,0.0,no change,2025-06-04,09:30:42,Open,04/06/25 09:30am
FDHB,313.51,0.0,no change,2025-06-04,09:30:42,Open,04/06/25 09:30am
FMBCH,904.42,0.0,no change,2025-06-04,09:30:42,Open,04/06/25 09:30am
ICON,17.95,0.0,no change,2025-06-04,09:30:42,Open,04/06/25 09:30am
ILLOVO,1791.38,0.0,no change,2025-06-04,09:30:42,Open,04/06/25 09:30am
MPICO,19.0,0.0,no change,2025-06-04,09:30:42,Open,04/06/25 09:30am
NBM,6200.17,0.0,no change,2025-06-04,09:30:42,Open,04/06/25 09:30am
NBS,355.01,0.0,no change,2025-06-04,09:30:42,Open,04/06/25 09:30am
NICO,776.39,0.0,no change,2025-06-04,09:30:42,Open,04/06/25 09:30am
NITL,715.22,0.0,no change,2025-06-04,09:30:42,Open,04/06/25 09:30am
OMU,2500.03,0.0,no change,2025-06-04,09:30:42,Open,04/06/25 09:30am
PCL,3999.97,0.0,no change,2025-06-04,09:30:42,Open,04/06/25 09:30am
STANDARD,9510.01,0.0,no change,2025-06-04,09:30:42,Open,04/06/25 09:30am
SUNBIRD,350.01,0.0,no change,2025-06-04,09:30:42,Open,04/06/25 09:30am
TNM,22.98,0.0,no change,2025-06-04,09:30:42,Open,04/06/25 09:30am
AIRTEL,127.92,0.0,no change,2025-06-04,09:35:42,Open,04/06/25 09:35am
BHL,14.56,0.0,no change,2025-06-04,09:35:42,Open,04/06/25 09:35am
FDHB,313.51,0.0,no change,2025-06-04,09:35:42,Open,04/06/25 09:35am
FMBCH,904.42,0.0,no change,2025-06-04,09:35:42,Open,04/06/25 09:35am
ICON,17.95,0.0,no change,2025-06-04,09:35:42,Open,04/06/25 09:35am
ILLOVO,1791.38,0.0,no change,2025-06-04,09:35:42,Open,04/06/25 09:35am
MPICO,19.0,0.0,no change,2025-06-04,09:35:42,Open,04/06/25 09:35am
NBM,6200.17,0.0,no change,2025-06-04,09:35:42,Open,04/06/25 09:35am
NBS,355.01,0.0,no change,2025-06-04,09:35:42,Open,04/06/25 09:35am
NICO,776.39,0.0,no change,2025-06-04,09:35:42,Open,04/06/25 09:35am
NITL,715.22,0.0,no change,2025-06-04,09:35:42,Open,04/06/25 09:35am
OMU,2500.03,0.0,no change,2025-06-04,09:35:42,Open,04/06/25 09:35am
PCL,3999.97,0.0,no change,2025-06-04,09:35:42,Open,04/06/25 09:35am
STANDARD,9510.01,0.0,no change,2025-06-04,09:35:42,Open,04/06/25 09:35am
SUNBIRD,350.01,0.0,no change,2025-06-04,09:35:42,Open,04/06/25 09:35am
TNM,22.98,0.0,no change,2025-06-04,09:35:42,Open,04/06/25 09:35am
AIRTEL,127.92,0.0,no change,2025-06-04,09:35:44,Open,04/06/25 09:35am
BHL,14.56,0.0,no change,2025-06-04,09:35:44,Open,04/06/25 09:35am
FDHB,313.51,0.0,no change,2025-06-04,09:35:44,Open,04/06/25 09:35am
FMBCH,904.42,0.0,no change,2025-06-04,09:35:44,Open,04/06/25 09:35am
ICON,17.95,0.0,no change,2025-06-04,09:35:44,Open,04/06/25 09:35am
ILLOVO,1791.38,0.0,no change,2025-06-04,09:35:44,Open,04/06/25 09:35am
MPICO,19.0,0.0,no change,2025-06-04,09:35:44,Open,04/06/25 09:35am
NBM,6200.17,0.0,no change,2025-06-04,09:35:44,Open,04/06/25 09:35am
NBS,355.01,0.0,no change,2025-06-04,09:35:44,Open,04/06/25 09:35am
NICO,776.39,0.0,no change,2025-06-04,09:35:44,Open,04/06/25 09:35am
NITL,715.22,0.0,no change,2025-06-04,09:35:44,Open,04/06/25 09:35am
OMU,2500.03,0.0,no change,2025-06-04,09:35:44,Open,04/06/25 09:35am
PCL,3999.97,0.0,no change,2025-06-04,09:35:44,Open,04/06/25 09:35am
STANDARD,9510.01,0.0,no change,2025-06-04,09:35:44,Open,04/06/25 09:35am
SUNBIRD,350.01,0.0,no change,2025-06-04,09:35:44,Open,04/06/25 09:35am
TNM,22.98,0.0,no change,2025-06-04,09:35:44,Open,04/06/25 09:35am
AIRTEL,127.92,0.0,no change,2025-06-04,09:40:44,Open,04/06/25 09:40am
BHL,14.56,0.0,no change,2025-06-04,09:40:44,Open,04/06/25 09:40am
FDHB,313.51,0.0,no change,2025-06-04,09:40:44,Open,04/06/25 09:40am
FMBCH,904.42,0.0,no change,2025-06-04,09:40:44,Open,04/06/25 09:40am
ICON,17.95,0.0,no change,2025-06-04,09:40:44,Open,04/06/25 09:40am
ILLOVO,1791.38,0.0,no change,2025-06-04,09:40:44,Open,04/06/25 09:40am
MPICO,19.0,0.0,no change,2025-06-04,09:40:44,Open,04/06/25 09:40am
NBM,6200.17,0.0,no change,2025-06-04,09:40:44,Open,04/06/25 09:40am
NBS,355.01,0.0,no change,2025-06-04,09:40:44,Open,04/06/25 09:40am
NICO,776.39,0.0,no change,2025-06-04,09:40:44,Open,04/06/25 09:40am
NITL,715.22,0.0,no change,2025-06-04,09:40:44,Open,04/06/25 09:40am
OMU,2500.03,0.0,no change,2025-06-04,09:40:44,Open,04/06/25 09:40am
PCL,3999.97,0.0,no change,2025-06-04,09:40:44,Open,04/06/25 09:40am
STANDARD,9510.01,0.0,no change,2025-06-04,09:40:44,Open,04/06/25 09:40am
SUNBIRD,350.01,0.0,no change,2025-06-04,09:40:44,Open,04/06/25 09:40am
TNM,22.98,0.0,no change,2025-06-04,09:40:44,Open,04/06/25 09:40am
AIRTEL,127.92,0.0,no change,2025-06-04,09:40:46,Open,04/06/25 09:40am
BHL,14.56,0.0,no change,2025-06-04,09:40:46,Open,04/06/25 09:40am
FDHB,313.51,0.0,no change,2025-06-04,09:40:46,Open,04/06/25 09:40am
FMBCH,904.42,0.0,no change,2025-06-04,09:40:46,Open,04/06/25 09:40am
ICON,17.95,0.0,no change,2025-06-04,09:40:46,Open,04/06/25 09:40am
ILLOVO,1791.38,0.0,no change,2025-06-04,09:40:46,Open,04/06/25 09:40am
MPICO,19.0,0.0,no change,2025-06-04,09:40:46,Open,04/06/25 09:40am
NBM,6200.17,0.0,no change,2025-06-04,09:40:46,Open,04/06/25 09:40am
NBS,355.01,0.0,no change,2025-06-04,09:40:46,Open,04/06/25 09:40am
NICO,776.39,0.0,no change,2025-06-04,09:40:46,Open,04/06/25 09:40am
NITL,715.22,0.0,no change,2025-06-04,09:40:46,Open,04/06/25 09:40am
OMU,2500.03,0.0,no change,2025-06-04,09:40:46,Open,04/06/25 09:40am
PCL,3999.97,0.0,no change,2025-06-04,09:40:46,Open,04/06/25 09:40am
STANDARD,9510.01,0.0,no change,2025-06-04,09:40:46,Open,04/06/25 09:40am
SUNBIRD,350.01,0.0,no change,2025-06-04,09:40:46,Open,04/06/25 09:40am
TNM,22.98,0.0,no change,2025-06-04,09:40:46,Open,04/06/25 09:40am
AIRTEL,127.92,0.0,no change,2025-06-04,09:40:52,Open,04/06/25 09:40am
BHL,14.56,0.0,no change,2025-06-04,09:40:52,Open,04/06/25 09:40am
FDHB,313.51,0.0,no change,2025-06-04,09:40:52,Open,04/06/25 09:40am
FMBCH,904.42,0.0,no change,2025-06-04,09:40:52,Open,04/06/25 09:40am
ICON,17.95,0.0,no change,2025-06-04,09:40:52,Open,04/06/25 09:40am
ILLOVO,1791.38,0.0,no change,2025-06-04,09:40:52,Open,04/06/25 09:40am
MPICO,19.0,0.0,no change,2025-06-04,09:40:52,Open,04/06/25 09:40am
NBM,6200.17,0.0,no change,2025-06-04,09:40:52,Open,04/06/25 09:40am
NBS,355.01,0.0,no change,2025-06-04,09:40:52,Open,04/06/25 09:40am
NICO,776.39,0.0,no change,2025-06-04,09:40:52,Open,04/06/25 09:40am
NITL,715.22,0.0,no change,2025-06-04,09:40:52,Open,04/06/25 09:40am
OMU,2500.03,0.0,no change,2025-06-04,09:40:52,Open,04/06/25 09:40am
PCL,3999.97,0.0,no change,2025-06-04,09:40:52,Open,04/06/25 09:40am
STANDARD,9510.01,0.0,no change,2025-06-04,09:40:52,Open,04/06/25 09:40am
SUNBIRD,350.01,0.0,no change,2025-06-04,09:40:52,Open,04/06/25 09:40am
TNM,22.98,0.0,no change,2025-06-04,09:40:52,Open,04/06/25 09:40am
AIRTEL,127.92,0.0,no change,2025-06-04,09:55:51,Open,04/06/25 09:55am
BHL,14.56,0.0,no change,2025-06-04,09:55:51,Open,04/06/25 09:55am
FDHB,313.47,-0.04,down,2025-06-04,09:55:51,Open,04/06/25 09:55am
FMBCH,904.42,0.0,no change,2025-06-04,09:55:51,Open,04/06/25 09:55am
ICON,17.95,0.0,no change,2025-06-04,09:55:51,Open,04/06/25 09:55am
ILLOVO,1791.38,0.0,no change,2025-06-04,09:55:51,Open,04/06/25 09:55am
MPICO,19.0,0.0,no change,2025-06-04,09:55:51,Open,04/06/25 09:55am
NBM,6200.17,0.0,no change,2025-06-04,09:55:51,Open,04/06/25 09:55am
NBS,355.01,0.0,no change,2025-06-04,09:55:51,Open,04/06/25 09:55am
NICO,776.39,0.0,no change,2025-06-04,09:55:51,Open,04/06/25 09:55am
NITL,715.22,0.0,no change,2025-06-04,09:55:51,Open,04/06/25 09:55am
OMU,2500.03,0.0,no change,2025-06-04,09:55:51,Open,04/06/25 09:55am
PCL,3999.97,0.0,no change,2025-06-04,09:55:51,Open,04/06/25 09:55am
STANDARD,9510.01,0.0,no change,2025-06-04,09:55:51,Open,04/06/25 09:55am
SUNBIRD,350.01,0.0,no change,2025-06-04,09:55:51,Open,04/06/25 09:55am
TNM,22.98,0.0,no change,2025-06-04,09:55:51,Open,04/06/25 09:55am
AIRTEL,127.92,0.0,no change,2025-06-04,09:55:53,Open,04/06/25 09:55am
BHL,14.56,0.0,no change,2025-06-04,09:55:53,Open,04/06/25 09:55am
FDHB,313.47,-0.04,down,2025-06-04,09:55:53,Open,04/06/25 09:55am
FMBCH,904.42,0.0,no change,2025-06-04,09:55:53,Open,04/06/25 09:55am
ICON,17.95,0.0,no change,2025-06-04,09:55:53,Open,04/06/25 09:55am
ILLOVO,1791.38,0.0,no change,2025-06-04,09:55:53,Open,04/06/25 09:55am
MPICO,19.0,0.0,no change,2025-06-04,09:55:53,Open,04/06/25 09:55am
NBM,6200.17,0.0,no change,2025-06-04,09:55:53,Open,04/06/25 09:55am
NBS,355.01,0.0,no change,2025-06-04,09:55:53,Open,04/06/25 09:55am
NICO,776.39,0.0,no change,2025-06-04,09:55:53,Open,04/06/25 09:55am
NITL,715.22,0.0,no change,2025-06-04,09:55:53,Open,04/06/25 09:55am
OMU,2500.03,0.0,no change,2025-06-04,09:55:53,Open,04/06/25 09:55am
PCL,3999.97,0.0,no change,2025-06-04,09:55:53,Open,04/06/25 09:55am
STANDARD,9510.01,0.0,no change,2025-06-04,09:55:53,Open,04/06/25 09:55am
SUNBIRD,350.01,0.0,no change,2025-06-04,09:55:53,Open,04/06/25 09:55am
TNM,22.98,0.0,no change,2025-06-04,09:55:53,Open,04/06/25 09:55am
AIRTEL,127.92,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
BHL,14.56,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
FDHB,313.47,-0.04,down,2025-06-04,10:00:52,Open,04/06/25 10:00am
FMBCH,904.42,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
ICON,17.95,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
ILLOVO,1791.38,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
MPICO,19.0,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
NBM,6200.17,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
NBS,355.01,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
NICO,776.39,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
NITL,715.22,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
OMU,2500.03,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
PCL,3999.97,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
STANDARD,9510.01,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
SUNBIRD,350.01,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
TNM,22.98,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
AIRTEL,127.92,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
BHL,14.56,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
FDHB,313.47,-0.04,down,2025-06-04,10:00:52,Open,04/06/25 10:00am
FMBCH,904.42,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
ICON,17.95,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
ILLOVO,1791.38,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
MPICO,19.0,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
NBM,6200.17,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
NBS,355.01,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
NICO,776.39,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
NITL,715.22,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
OMU,2500.03,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
PCL,3999.97,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
STANDARD,9510.01,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
SUNBIRD,350.01,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
TNM,22.98,0.0,no change,2025-06-04,10:00:52,Open,04/06/25 10:00am
AIRTEL,127.92,0.0,no change,2025-06-04,10:00:53,Open,04/06/25 10:00am
BHL,14.56,0.0,no change,2025-06-04,10:00:53,Open,04/06/25 10:00am
FDHB,313.47,-0.04,down,2025-06-04,10:00:53,Open,04/06/25 10:00am
FMBCH,904.42,0.0,no change,2025-06-04,10:00:53,Open,04/06/25 10:00am
ICON,17.95,0.0,no change,2025-06-04,10:00:53,Open,04/06/25 10:00am
ILLOVO,1791.38,0.0,no change,2025-06-04,10:00:53,Open,04/06/25 10:00am
MPICO,19.0,0.0,no change,2025-06-04,10:00:53,Open,04/06/25 10:00am
NBM,6200.17,0.0,no change,2025-06-04,10:00:53,Open,04/06/25 10:00am
NBS,355.01,0.0,no change,2025-06-04,10:00:53,Open,04/06/25 10:00am
NICO,776.39,0.0,no change,2025-06-04,10:00:53,Open,04/06/25 10:00am
NITL,715.22,0.0,no change,2025-06-04,10:00:53,Open,04/06/25 10:00am
OMU,2500.03,0.0,no change,2025-06-04,10:00:53,Open,04/06/25 10:00am
PCL,3999.97,0.0,no change,2025-06-04,10:00:53,Open,04/06/25 10:00am
STANDARD,9510.01,0.0,no change,2025-06-04,10:00:53,Open,04/06/25 10:00am
SUNBIRD,350.01,0.0,no change,2025-06-04,10:00:53,Open,04/06/25 10:00am
TNM,22.98,0.0,no change,2025-06-04,10:00:53,Open,04/06/25 10:00am
AIRTEL,127.92,0.0,no change,2025-06-04,10:00:54,Open,04/06/25 10:00am
BHL,14.56,0.0,no change,2025-06-04,10:00:54,Open,04/06/25 10:00am
FDHB,313.47,-0.04,down,2025-06-04,10:00:54,Open,04/06/25 10:00am
FMBCH,904.42,0.0,no change,2025-06-04,10:00:54,Open,04/06/25 10:00am
ICON,17.95,0.0,no change,2025-06-04,10:00:54,Open,04/06/25 10:00am
ILLOVO,1791.38,0.0,no change,2025-06-04,10:00:54,Open,04/06/25 10:00am
MPICO,19.0,0.0,no change,2025-06-04,10:00:54,Open,04/06/25 10:00am
NBM,6200.17,0.0,no change,2025-06-04,10:00:54,Open,04/06/25 10:00am
NBS,355.01,0.0,no change,2025-06-04,10:00:54,Open,04/06/25 10:00am
NICO,776.39,0.0,no change,2025-06-04,10:00:54,Open,04/06/25 10:00am
NITL,715.22,0.0,no change,2025-06-04,10:00:54,Open,04/06/25 10:00am
OMU,2500.03,0.0,no change,2025-06-04,10:00:54,Open,04/06/25 10:00am
PCL,3999.97,0.0,no change,2025-06-04,10:00:54,Open,04/06/25 10:00am
STANDARD,9510.01,0.0,no change,2025-06-04,10:00:54,Open,04/06/25 10:00am
SUNBIRD,350.01,0.0,no change,2025-06-04,10:00:54,Open,04/06/25 10:00am
TNM,22.98,0.0,no change,2025-06-04,10:00:54,Open,04/06/25 10:00am
AIRTEL,127.92,0.0,no change,2025-06-04,10:00:55,Open,04/06/25 10:00am
BHL,14.56,0.0,no change,2025-06-04,10:00:55,Open,04/06/25 10:00am
FDHB,313.47,-0.04,down,2025-06-04,10:00:55,Open,04/06/25 10:00am
FMBCH,904.42,0.0,no change,2025-06-04,10:00:55,Open,04/06/25 10:00am
ICON,17.95,0.0,no change,2025-06-04,10:00:55,Open,04/06/25 10:00am
ILLOVO,1791.38,0.0,no change,2025-06-04,10:00:55,Open,04/06/25 10:00am
MPICO,19.0,0.0,no change,2025-06-04,10:00:55,Open,04/06/25 10:00am
NBM,6200.17,0.0,no change,2025-06-04,10:00:55,Open,04/06/25 10:00am
NBS,355.01,0.0,no change,2025-06-04,10:00:55,Open,04/06/25 10:00am
NICO,776.39,0.0,no change,2025-06-04,10:00:55,Open,04/06/25 10:00am
NITL,715.22,0.0,no change,2025-06-04,10:00:55,Open,04/06/25 10:00am
OMU,2500.03,0.0,no change,2025-06-04,10:00:55,Open,04/06/25 10:00am
PCL,3999.97,0.0,no change,2025-06-04,10:00:55,Open,04/06/25 10:00am
STANDARD,9510.01,0.0,no change,2025-06-04,10:00:55,Open,04/06/25 10:00am
SUNBIRD,350.01,0.0,no change,2025-06-04,10:00:55,Open,04/06/25 10:00am
TNM,22.98,0.0,no change,2025-06-04,10:00:55,Open,04/06/25 10:00am
AIRTEL,127.92,0.0,no change,2025-06-04,10:01:01,Open,04/06/25 10:00am
BHL,14.56,0.0,no change,2025-06-04,10:01:01,Open,04/06/25 10:00am
FDHB,313.47,-0.04,down,2025-06-04,10:01:01,Open,04/06/25 10:00am
FMBCH,904.42,0.0,no change,2025-06-04,10:01:01,Open,04/06/25 10:00am
ICON,17.95,0.0,no change,2025-06-04,10:01:01,Open,04/06/25 10:00am
ILLOVO,1791.38,0.0,no change,2025-06-04,10:01:01,Open,04/06/25 10:00am
MPICO,19.0,0.0,no change,2025-06-04,10:01:01,Open,04/06/25 10:00am
NBM,6200.17,0.0,no change,2025-06-04,10:01:01,Open,04/06/25 10:00am
NBS,355.01,0.0,no change,2025-06-04,10:01:01,Open,04/06/25 10:00am
NICO,776.39,0.0,no change,2025-06-04,10:01:01,Open,04/06/25 10:00am
NITL,715.22,0.0,no change,2025-06-04,10:01:01,Open,04/06/25 10:00am
OMU,2500.03,0.0,no change,2025-06-04,10:01:01,Open,04/06/25 10:00am
PCL,3999.97,0.0,no change,2025-06-04,10:01:01,Open,04/06/25 10:00am
STANDARD,9510.01,0.0,no change,2025-06-04,10:01:01,Open,04/06/25 10:00am
SUNBIRD,350.01,0.0,no change,2025-06-04,10:01:01,Open,04/06/25 10:00am
TNM,22.98,0.0,no change,2025-06-04,10:01:01,Open,04/06/25 10:00am
AIRTEL,127.92,0.0,no change,2025-06-04,10:05:55,Open,04/06/25 10:05am
BHL,14.56,0.0,no change,2025-06-04,10:05:55,Open,04/06/25 10:05am
FDHB,313.47,-0.04,down,2025-06-04,10:05:55,Open,04/06/25 10:05am
FMBCH,904.42,0.0,no change,2025-06-04,10:05:55,Open,04/06/25 10:05am
ICON,17.95,0.0,no change,2025-06-04,10:05:55,Open,04/06/25 10:05am
ILLOVO,1791.38,0.0,no change,2025-06-04,10:05:55,Open,04/06/25 10:05am
MPICO,19.0,0.0,no change,2025-06-04,10:05:55,Open,04/06/25 10:05am
NBM,6200.17,0.0,no change,2025-06-04,10:05:55,Open,04/06/25 10:05am
NBS,355.01,0.0,no change,2025-06-04,10:05:55,Open,04/06/25 10:05am
NICO,776.39,0.0,no change,2025-06-04,10:05:55,Open,04/06/25 10:05am
NITL,715.22,0.0,no change,2025-06-04,10:05:55,Open,04/06/25 10:05am
OMU,2500.03,0.0,no change,2025-06-04,10:05:55,Open,04/06/25 10:05am
PCL,3999.97,0.0,no change,2025-06-04,10:05:55,Open,04/06/25 10:05am
STANDARD,9510.01,0.0,no change,2025-06-04,10:05:55,Open,04/06/25 10:05am
SUNBIRD,350.01,0.0,no change,2025-06-04,10:05:55,Open,04/06/25 10:05am
TNM,22.98,0.0,no change,2025-06-04,10:05:55,Open,04/06/25 10:05am
AIRTEL,127.92,0.0,no change,2025-06-04,10:06:03,Open,04/06/25 10:05am
BHL,14.56,0.0,no change,2025-06-04,10:06:03,Open,04/06/25 10:05am
FDHB,313.47,-0.04,down,2025-06-04,10:06:03,Open,04/06/25 10:05am
FMBCH,904.42,0.0,no change,2025-06-04,10:06:03,Open,04/06/25 10:05am
ICON,17.95,0.0,no change,2025-06-04,10:06:03,Open,04/06/25 10:05am
ILLOVO,1791.38,0.0,no change,2025-06-04,10:06:03,Open,04/06/25 10:05am
MPICO,19.0,0.0,no change,2025-06-04,10:06:03,Open,04/06/25 10:05am
NBM,6200.17,0.0,no change,2025-06-04,10:06:03,Open,04/06/25 10:05am
NBS,355.01,0.0,no change,2025-06-04,10:06:03,Open,04/06/25 10:05am
NICO,776.39,0.0,no change,2025-06-04,10:06:03,Open,04/06/25 10:05am
NITL,715.22,0.0,no change,2025-06-04,10:06:03,Open,04/06/25 10:05am
OMU,2500.03,0.0,no change,2025-06-04,10:06:03,Open,04/06/25 10:05am
PCL,3999.97,0.0,no change,2025-06-04,10:06:03,Open,04/06/25 10:05am
STANDARD,9510.01,0.0,no change,2025-06-04,10:06:03,Open,04/06/25 10:05am
SUNBIRD,350.01,0.0,no change,2025-06-04,10:06:03,Open,04/06/25 10:05am
TNM,22.98,0.0,no change,2025-06-04,10:06:03,Open,04/06/25 10:05am
AIRTEL,127.92,0.0,no change,2025-06-04,10:10:57,Open,04/06/25 10:10am
BHL,14.56,0.0,no change,2025-06-04,10:10:57,Open,04/06/25 10:10am
FDHB,313.47,-0.04,down,2025-06-04,10:10:57,Open,04/06/25 10:10am
FMBCH,904.42,0.0,no change,2025-06-04,10:10:57,Open,04/06/25 10:10am
ICON,17.95,0.0,no change,2025-06-04,10:10:57,Open,04/06/25 10:10am
ILLOVO,1791.38,0.0,no change,2025-06-04,10:10:57,Open,04/06/25 10:10am
MPICO,19.0,0.0,no change,2025-06-04,10:10:57,Open,04/06/25 10:10am
NBM,6200.17,0.0,no change,2025-06-04,10:10:57,Open,04/06/25 10:10am
NBS,355.01,0.0,no change,2025-06-04,10:10:57,Open,04/06/25 10:10am
NICO,776.39,0.0,no change,2025-06-04,10:10:57,Open,04/06/25 10:10am
NITL,715.22,0.0,no change,2025-06-04,10:10:57,Open,04/06/25 10:10am
OMU,2500.03,0.0,no change,2025-06-04,10:10:57,Open,04/06/25 10:10am
PCL,3999.97,0.0,no change,2025-06-04,10:10:57,Open,04/06/25 10:10am
STANDARD,9510.01,0.0,no change,2025-06-04,10:10:57,Open,04/06/25 10:10am
SUNBIRD,350.01,0.0,no change,2025-06-04,10:10:57,Open,04/06/25 10:10am
TNM,22.98,0.0,no change,2025-06-04,10:10:57,Open,04/06/25 10:10am
AIRTEL,127.92,0.0,no change,2025-06-04,10:11:05,Open,04/06/25 10:10am
BHL,14.56,0.0,no change,2025-06-04,10:11:05,Open,04/06/25 10:10am
FDHB,313.47,-0.04,down,2025-06-04,10:11:05,Open,04/06/25 10:10am
FMBCH,904.42,0.0,no change,2025-06-04,10:11:05,Open,04/06/25 10:10am
ICON,17.95,0.0,no change,2025-06-04,10:11:05,Open,04/06/25 10:10am
ILLOVO,1791.38,0.0,no change,2025-06-04,10:11:05,Open,04/06/25 10:10am
MPICO,19.0,0.0,no change,2025-06-04,10:11:05,Open,04/06/25 10:10am
NBM,6200.17,0.0,no change,2025-06-04,10:11:05,Open,04/06/25 10:10am
NBS,355.01,0.0,no change,2025-06-04,10:11:05,Open,04/06/25 10:10am
NICO,776.39,0.0,no change,2025-06-04,10:11:05,Open,04/06/25 10:10am
NITL,715.22,0.0,no change,2025-06-04,10:11:05,Open,04/06/25 10:10am
OMU,2500.03,0.0,no change,2025-06-04,10:11:05,Open,04/06/25 10:10am
PCL,3999.97,0.0,no change,2025-06-04,10:11:05,Open,04/06/25 10:10am
STANDARD,9510.01,0.0,no change,2025-06-04,10:11:05,Open,04/06/25 10:10am
SUNBIRD,350.01,0.0,no change,2025-06-04,10:11:05,Open,04/06/25 10:10am
TNM,22.98,0.0,no change,2025-06-04,10:11:05,Open,04/06/25 10:10am
AIRTEL,127.92,0.0,no change,2025-06-04,10:15:09,Open,04/06/25 10:15am
BHL,14.56,0.0,no change,2025-06-04,10:15:09,Open,04/06/25 10:15am
